file old,file new,conjunction model count,percentage of old,percentage of new,retainment
2007-08-13_14-10-24.dimacs,2007-08-14_16-45-29.dimacs,128207395373353233668504103994028860533530690584482927675874359112472618243991461797904749496640000000000000,0.5036496350488674,1.0,0.5036496350488674
2007-08-14_16-45-29.dimacs,2007-08-21_10-26-55.dimacs,128207395373353233668504103994028860533530690584482927675874359112472618243991461797904749496640000000000000,1.0,0.5005202913631633,0.5005202913631633
2007-08-21_10-26-55.dimacs,2007-08-21_10-58-18.dimacs,256148247305181824439568490516136663144954248756108302487557711241343422312839490203298262507840000000000000,1.0,0.5282284815796621,0.5282284815796621
2007-08-21_10-58-18.dimacs,2007-08-25_18-25-24.dimacs,484919416952249560864886549722388782165058093636957630199433607752448293691199534893820194283840000000000000,1.0,0.48571428478287393,0.48571428478287393
2007-08-25_18-25-24.dimacs,2007-09-02_22-12-07.dimacs,969759586806774321264791422893787801904059664583470468172573144812222086703291307038192365466400000000000000,0.9713491925681543,0.9713491925681543,0.9713491925681543
2007-09-02_22-12-07.dimacs,2007-09-08_16-51-19.dimacs,998363507404399949260624562825406498241952021511656493780094519301678047430149202222550917540400000000000000,1.0,0.5454545454545454,0.5454545454545454
2007-09-08_16-51-19.dimacs,2007-09-15_13-28-30.dimacs,1830333096908066573644478365179911913443578706104703571930173285386409753621940204074676682157400000000000000,1.0,0.5137050158495613,0.5137050158495613
2007-09-15_13-28-30.dimacs,2007-09-21_13-43-28.dimacs,3563004137464136463468639413187401996798969021808399998915699715588680825613804399213799110912600000000000000,1.0,1.0,1.0
2007-09-21_13-43-28.dimacs,2007-09-21_22-35-18.dimacs,3563004137464136463468639413187401996798969021808399998915699715588680825613804399213799110912600000000000000,1.0,0.5002602811035919,0.5002602811035919
2007-09-21_22-35-18.dimacs,2007-09-29_22-26-01.dimacs,7122300674368997030513273998681580890583579074811588343305992875802139298651527836513744112448600000000000000,1.0,1.0,1.0
2007-09-29_22-26-01.dimacs,2007-10-07_17-06-01.dimacs,4451437921480623144070796249175988056614736921757242714566245547376337061657204897821090070280375000000000000,0.625,1.0,0.625
2007-10-07_17-06-01.dimacs,2007-10-07_17-06-26.dimacs,4451437921480623144070796249175988056614736921757242714566245547376337061657204897821090070280375000000000000,1.0,0.7142857142857144,0.7142857142857144
2007-10-07_17-06-26.dimacs,2007-10-07_20-46-34.dimacs,3179598606557982575498623808836924766335993486554603038063973456671520760321611224257489832226075000000000000,0.5102040962691243,1.0,0.5102040962691243
2007-10-07_20-46-34.dimacs,2007-10-13_03-36-03.dimacs,3179598606557982575498623808836924766335993486554603038063973456671520760321611224257489832226075000000000000,1.0,1.0,1.0
2007-10-13_03-36-03.dimacs,2007-10-14_04-48-44.dimacs,3179598606557982575498623808836924766335993486554603038063973456671520760321611224257489832226075000000000000,1.0,0.5000361741599957,0.5000361741599957
2007-10-14_04-48-44.dimacs,2007-10-18_12-54-39.dimacs,6358737169164509045762681284373404040223807774617764412783148432162644613533281759431492778482075000000000000,1.0,0.5001301744337412,0.5001301744337412
2007-10-18_12-54-39.dimacs,2007-10-20_00-17-34.dimacs,12714164220073336410606173250014703237115900917390334778500818910950920333462433752200085248386075000000000000,1.0,1.0,1.0
2007-10-20_00-17-34.dimacs,2007-10-29_19-33-26.dimacs,12714164220073336410606173250014703237115900917390334778500818910950920333462433752200085248386075000000000000,1.0,0.5036969758132338,0.5036969758132338
2007-10-29_19-33-26.dimacs,2007-11-14_10-18-33.dimacs,25241692586194189127258318899060138854885622942769343099128711165522727553717777402036406840047875000000000000,1.0,0.5665401685212581,0.5665401685212581
2007-11-14_10-18-33.dimacs,2007-11-15_07-02-55.dimacs,44554109291276232784001485459092640642246455482656105490707773897636449282203710861655315297709390625000000000,1.0,0.666573840838895,0.666573840838895
2007-11-15_07-02-55.dimacs,2007-11-18_05-36-50.dimacs,66840470719949181708005317710638780926325014175681617743039129173271854851962352009115921719185421875000000000,1.0,0.33333333333333337,0.33333333333333337
2007-11-18_05-36-50.dimacs,2007-11-22_00-58-49.dimacs,200521412159847545124015953131916342778975042527044853229117387519815564555887056027347765157556265625000000000,1.0,0.6571428571428571,0.6571428571428571
2007-11-22_00-58-49.dimacs,2007-11-22_01-10-41.dimacs,305141279373681046927850363461611825968005499497676950566048198399719337367654215693790077413672578125000000000,1.0,0.5000180877353734,0.5000180877353734
2007-11-22_01-10-41.dimacs,2007-11-23_21-20-21.dimacs,491000470338672145712329429665137171247600897079718557884450497708589794925530866287046971578485078125000000000,0.8045752340025331,1.0,0.8045752340025331
2007-11-23_21-20-21.dimacs,2007-11-23_23-28-55.dimacs,425936820696801191161582097013285978904419813947010763451930867263079640395050369714027442263400507812500000000,0.8674876022074018,1.0,0.8674876022074018
2007-11-23_23-28-55.dimacs,2007-11-23_23-39-01.dimacs,425936820696801191161582097013285978904419813947010763451930867263079640395050369714027442263400507812500000000,1.0,0.6,0.6
2007-11-23_23-39-01.dimacs,2007-11-25_03-15-24.dimacs,6760901915822241129548922174814063157213012919793821642094140750207613339603974122444880035926992187500000000,0.009523809523809523,0.009523809523809523,0.009523809523809523
2007-11-25_03-15-24.dimacs,2007-12-02_03-27-42.dimacs,0,0.0,0.0,0.0
2007-12-02_03-27-42.dimacs,2007-12-22_17-00-11.dimacs,709894701161335318602636828355476631507366356578351272419884778771799400658417282856712403772334179687500000000,1.0,0.5002033677702759,0.5002033677702759
2007-12-22_17-00-11.dimacs,2007-12-24_14-09-19.dimacs,1419212158298307866577039279716030936919833244660541907929361454779920317497792105733869829171134179687500000000,1.0,0.6666666666723791,0.6666666666723791
2007-12-24_14-09-19.dimacs,2007-12-25_01-08-58.dimacs,2128818237429220820729557674492081037809720805458634951163368170207726631572296282962625993021598398437500000000,1.0,0.668393782387218,0.668393782387218
2007-12-25_01-08-58.dimacs,2008-01-05_03-26-41.dimacs,3184976122647323822258887378344806769366762756413936224813982816425856959497139709535658422938568398437500000000,1.0,0.30000000000000004,0.30000000000000004
2008-01-05_03-26-41.dimacs,2008-01-06_06-27-17.dimacs,10616587075491079407529624594482689231222542521379787416046609388086189864990465698452194743128561328125000000000,1.0,1.0,1.0
2008-01-06_06-27-17.dimacs,2008-01-08_20-32-12.dimacs,10616587075491079407529624594482689231222542521379787416046609388086189864990465698452194743128561328125000000000,1.0,1.0,1.0
2008-01-08_20-32-12.dimacs,2008-01-13_15-23-27.dimacs,10616587075491079407529624594482689231222542521379787416046609388086189864990465698452194743128561328125000000000,1.0,1.0,1.0
2008-01-13_15-23-27.dimacs,2008-01-13_18-43-50.dimacs,10616587075491079407529624594482689231222542521379787416046609388086189864990465698452194743128561328125000000000,1.0,0.3333333333333333,0.3333333333333333
2008-01-13_18-43-50.dimacs,2008-01-18_20-41-24.dimacs,16249887369400052546698889858756818319541476727961862026055306261258708613763481815676785135624235671875000000000,0.5102043702573598,1.0,0.5102043702573598
2008-01-18_20-41-24.dimacs,2008-01-28_22-47-03.dimacs,16249887369400052546698889858756818319541476727961862026055306261258708613763481815676785135624235671875000000000,1.0,0.3333333333333333,0.3333333333333333
2008-01-28_22-47-03.dimacs,2008-02-01_06-53-50.dimacs,48749662108200157640096669576270454958624430183885586078165918783776125841290445447030355406872707015625000000000,1.0,0.6363636363636364,0.6363636363636364
2008-02-01_06-53-50.dimacs,2008-02-04_13-12-16.dimacs,76606611884314533434437623619853572077838390288963063837117872374505340607742128559619129925085682453125000000000,1.0,0.5023923444976076,0.5023923444976076
2008-02-04_13-12-16.dimacs,2008-02-08_15-04-00.dimacs,152483636988778452264737746062375205373983081622793146113882241202586820828743855894860934803265786978125000000000,1.0,0.33333333333333337,0.33333333333333337
2008-02-08_15-04-00.dimacs,2008-02-08_18-24-54.dimacs,304967273977556904529475492124750410747966163245586292227764482405173641657487711789721869606531573956250000000000,0.6666666666666667,0.08,0.08
2008-02-08_18-24-54.dimacs,2008-02-13_16-52-00.dimacs,3812090924719461306618443651559380134349577040569828652847056030064670520718596397371523370081644674453125000000000,1.0,1.0,1.0
2008-02-13_16-52-00.dimacs,2008-02-14_20-37-54.dimacs,3812090924719461306618443651559380134349577040569828652847056030064670520718596397371523370081644674453125000000000,1.0,1.0,1.0
2008-02-14_20-37-54.dimacs,2008-02-15_02-27-19.dimacs,3812090924719461306618443651559380134349577040569828652847056030064670520718596397371523370081644674453125000000000,1.0,1.0,1.0
2008-02-15_02-27-19.dimacs,2008-02-15_15-17-23.dimacs,3812090924719461306618443651559380134349577040569828652847056030064670520718596397371523370081644674453125000000000,1.0,0.3333524430751623,0.3333524430751623
2008-02-15_15-17-23.dimacs,2008-02-16_23-28-42.dimacs,5735222513395428687649297545215903510193203582191364013829296470724419963427611800775321191781852239921875000000000,0.5015227795388264,0.3374315226027984,0.3374315226027984
2008-02-16_23-28-42.dimacs,2008-02-18_12-07-49.dimacs,16996700453936384524315995305407058611040432659128578353125134156331424312505057462416499296757404820859375000000000,1.0,0.5046533713200724,0.5046533713200724
2008-02-18_12-07-49.dimacs,2008-02-18_21-08-49.dimacs,33679950278497916740684144615453139342772098187088886173706135428900095258343448014968802175632581793359375000000000,1.0,6.228138387268759e-10,6.228138387268759e-10
2008-02-18_21-08-49.dimacs,2008-02-18_23-24-46.dimacs,54077074374815990982078144483633797288828226489034035996244601915278551932007859029507106514691582495038416033359375000000000,1.0,1.0,1.0
2008-02-18_23-24-46.dimacs,2008-02-19_11-26-28.dimacs,54077074374815990982078144483633797288828226489034035996244601915278551932007859029507106514691582495038416033359375000000000,1.0,0.5716078855457498,0.5716078855457498
2008-02-19_11-26-28.dimacs,2008-02-19_11-36-22.dimacs,94605193074243935097360048187792051116228436733964100350686749411365863051567787755590598916514454630098336273359375000000000,1.0,0.007751937984496124,0.007751937984496124
2008-02-19_11-36-22.dimacs,2008-02-19_23-42-22.dimacs,12204069906577467627559446216225174593993468338681368945238590674066196333652244620471187260230364647282685379263359375000000000,1.0,0.5001046217885451,0.5001046217885451
2008-02-19_23-42-22.dimacs,2008-02-20_22-29-52.dimacs,116760926483757314862484685316635449741822639341652240746055871150184100385836283095800566857316024688687662064609375000000000,0.004784688995215311,0.004784688995215311,0.004784688995215311
2008-02-20_22-29-52.dimacs,2008-02-22_22-24-48.dimacs,24403033635105278806259299231176808996040931622405318315925677070388476980639783167022318473179049159935721371503359375000000000,1.0,1.0,1.0
2008-02-22_22-24-48.dimacs,2008-02-24_22-45-04.dimacs,24403033635105278806259299231176808996040931622405318315925677070388476980639783167022318473179049159935721371503359375000000000,1.0,0.33334606699459385,0.33334606699459385
2008-02-24_22-45-04.dimacs,2008-02-24_23-32-36.dimacs,73206304352470554067647876804290096576562578728490208095046973009423749644132342913021921812403905913966970304950078125000000000,1.0,1.0,1.0
2008-02-24_23-32-36.dimacs,2008-02-26_18-25-24.dimacs,73206304352470554067647876804290096576562578728490208095046973009423749644132342913021921812403905913966970304950078125000000000,1.0,1.0,1.0
2008-02-26_18-25-24.dimacs,2008-02-26_20-13-52.dimacs,73206304352470554067647876804290096576562578728490208095046973009423749644132342913021921812403905913966970304950078125000000000,1.0,0.5151515151515151,0.5151515151515151
2008-02-26_20-13-52.dimacs,2008-02-27_09-39-04.dimacs,5684254220309478315840893963627231028297800230682769099144823786614079384132628979128760987786656223908023576619653125000000000,0.04,1.0,0.04
2008-02-27_09-39-04.dimacs,2008-02-27_11-54-59.dimacs,5684254220309478315840893963627231028297800230682769099144823786614079384132628979128760987786656223908023576619653125000000000,1.0,1.0,1.0
2008-02-27_11-54-59.dimacs,2008-03-17_09-10-39.dimacs,5684254220309478315840893963627231028297800230682769099144823786614079384132628979128760987786656223908023576619653125000000000,1.0,0.4146341463414634,0.4146341463414634
2008-03-17_09-10-39.dimacs,2008-03-17_09-21-26.dimacs,3427270933354958389312863539214552097291744505871042844738349181638398490881588423860134625003871269137746975451728125000000000,0.25000000046711035,0.7511687806778489,0.25000000046711035
2008-03-17_09-21-26.dimacs,2008-03-17_09-25-05.dimacs,2227841385077302077295475519576577469014317455504834961014267346797204418174942752054049247639473546427634646728125000000000,0.0004882849734712952,1.0,0.0004882849734712952
2008-03-17_09-25-05.dimacs,2008-03-19_23-15-26.dimacs,2227841385077302077295475519576577469014317455504834961014267346797204418174942752054049247639473546427634646728125000000000,1.0,0.5294129543585696,0.5294129543585696
2008-03-19_23-15-26.dimacs,2008-03-20_16-04-36.dimacs,4208135382286835101670780006693583551481250259406368190937022585959944698339888733817558770096295390401048404353125000000000,1.0,0.7675001240555736,0.7675001240555736
2008-03-20_16-04-36.dimacs,2008-03-21_18-29-01.dimacs,5482890846269346569512807688327182665591545723186087420621126661820785241713614727199636204711588364379869584771875000000000,0.9999962031658938,1.0,0.9999962031658938
2008-03-21_18-29-01.dimacs,2008-03-25_01-17-40.dimacs,5482890846269346569512807688327182665591545723186087420621126661820785241713614727199636204711588364379869584771875000000000,1.0,0.5000075074776175,0.5000075074776175
2008-03-25_01-17-40.dimacs,2008-03-26_13-32-30.dimacs,10965617044289649657574837696335263767414636002222229822964082252938011110751972410175992092361334415258849584771875000000000,1.0,1.0,1.0
2008-03-26_13-32-30.dimacs,2008-03-29_17-26-10.dimacs,10965617044289649657574837696335263767414636002222229822964082252938011110751972410175992092361334415258849584771875000000000,1.0,0.7333333333333334,0.7333333333333334
2008-03-29_17-26-10.dimacs,2008-04-01_14-47-57.dimacs,54513323619825332439603946158591039095737023995333564077967757511516136937805865261137482024411403945575284847656250000000,0.0036456167637208335,0.0016412155202528602,0.0016412155202528602
2008-04-01_14-47-57.dimacs,2008-04-05_00-07-46.dimacs,33215213326417075740568735757895859702061801128203927296677769688596115884344047659621549691874413584652795325863281250000000,1.0,0.6666511681294468,0.6666511681294468
2008-04-05_00-07-46.dimacs,2008-04-05_02-44-30.dimacs,24913147442072145874960002892583151743409100802158671596891445398386601947297033349186933009812399886073842443863281250000000,0.5000232478058295,1.0,0.5000232478058295
2008-04-05_02-44-30.dimacs,2008-04-06_07-17-02.dimacs,24913147442072145874960002892583151743409100802158671596891445398386601947297033349186933009812399886073842443863281250000000,1.0,0.7499999999999999,0.7499999999999999
2008-04-06_07-17-02.dimacs,2008-04-12_20-07-53.dimacs,33217529922762861166613337190110868991212134402878228795855260531182135929729377798915910679749866514765123258484375000000000,1.0,0.7225433551324195,0.7225433551324195
2008-04-12_20-07-53.dimacs,2008-04-13_08-20-00.dimacs,45973061252047820453672168416476703625890013922496843356689524509218044222490227724333155378298357590590141647484375000000000,1.0,1.0,1.0
2008-04-13_08-20-00.dimacs,2008-05-13_02-43-27.dimacs,0,0.0,0.0,0.0
2008-05-13_02-43-27.dimacs,2008-05-16_16-10-31.dimacs,21242248437272283680697508321662789428942418153520329575029344532809239065989098460153937308530045017440223225546875000000000,1.0,1.0,1.0
2008-05-16_16-10-31.dimacs,2008-05-18_14-39-43.dimacs,21242248437272283680697508321662789428942418153520329575029344532809239065989098460153937308530045017440223225546875000000000,1.0,0.6594902251917842,0.6594902251917842
2008-05-18_14-39-43.dimacs,2008-05-18_23-05-34.dimacs,32210103540344202008892544513260537366737828051923321505701156194027067566852512899618034020176327172786469814046875000000000,1.0,0.3333333333333333,0.3333333333333333
2008-05-18_23-05-34.dimacs,2008-05-22_02-07-58.dimacs,96630310621032606026677633539781612100213484155769964517103468582081202700557538698854102060528981518359409442140625000000000,1.0,0.7773405914734108,0.7773405914734108
2008-05-22_02-07-58.dimacs,2008-05-22_21-56-26.dimacs,96630310621032606026677633539781612100213484155769964517103468582081202700557538698854102060528981518359409442140625000000000,0.7773405914734108,0.7773405914734108,0.7773405914734108
2008-05-22_21-56-26.dimacs,2008-05-24_20-47-18.dimacs,124308844386827411693376742174037850734997782248187337593623715021657644461030346033119060561268786770640340335992187500000000,1.0,1.0,1.0
2008-05-24_20-47-18.dimacs,2008-05-26_12-01-49.dimacs,124308844386827411693376742174037850734997782248187337593623715021657644461030346033119060561268786770640340335992187500000000,1.0,1.0,1.0
2008-05-26_12-01-49.dimacs,2008-05-27_10-55-34.dimacs,153809508026265047875992009618953044710464961950244169257143918611306167360839329414896140263881201151497575273437500000000,0.0012373174956693887,0.0006186587478346944,0.0006186587478346944
2008-05-27_10-55-34.dimacs,2008-06-01_22-36-39.dimacs,248617688773654823386753484348075701469995564496374675187247430043315288922060692066238121122537573541280680671984375000000000,1.0,0.5000037683409257,0.5000037683409257
2008-06-01_22-36-39.dimacs,2008-06-02_04-51-29.dimacs,0,0.0,0.0,0.0
2008-06-02_04-51-29.dimacs,2008-06-02_13-28-47.dimacs,497231630070707293467258305892089749160954816195046293941338476550730837775696874345667056364051937139865058271984375000000000,1.0,0.6666666666666666,0.6666666666666666
2008-06-02_13-28-47.dimacs,2008-06-02_18-59-16.dimacs,745847445106060940200887458838134623741432224292569440912007714826096256663545311518500584546077905709797587407976562500000000,1.0,0.6,0.6
2008-06-02_18-59-16.dimacs,2008-06-04_11-28-24.dimacs,1243079075176768233668145764730224372902387040487615734853346191376827094439242185864167640910129842849662645679960937500000000,1.0,0.6268115940810449,0.6268115940810449
2008-06-04_11-28-24.dimacs,2008-06-12_20-23-03.dimacs,1983178178124193607450217958530184927044465982470730890263055249856158151900684631081508523336984748753018818112812500000000000,1.0,0.33333333333333337,0.33333333333333337
2008-06-12_20-23-03.dimacs,2008-06-13_11-16-09.dimacs,5949534534372580822350653875590554781133397947412192670789165749568474455702053893244525570010954246259056454338437500000000000,1.0,1.0,1.0
2008-06-13_11-16-09.dimacs,2008-06-15_18-35-34.dimacs,5949534534372580822350653875590554781133397947412192670789165749568474455702053893244525570010954246259056454338437500000000000,1.0,1.0,1.0
2008-06-15_18-35-34.dimacs,2008-06-23_22-31-52.dimacs,5001058011500250766766659384111767839606314573497734366924878047241134373767483074962469074236634370430857657595468750000000000,0.840579709657513,1.0,0.840579709657513
2008-06-23_22-31-52.dimacs,2008-07-04_10-25-44.dimacs,5001058011500250766766659384111767839606314573497734366924878047241134373767483074962469074236634370430857657595468750000000000,1.0,0.9996042151090883,0.9996042151090883
2008-07-04_10-25-44.dimacs,2008-07-09_21-24-18.dimacs,4765825122358325508303621181241573037846607394945630702036641828116773958323497421763552853762608691758974524292789062500000000,0.9525862067240948,1.0,0.9525862067240948
2008-07-09_21-24-18.dimacs,2008-07-15_22-01-49.dimacs,4765825122358325508303621181241573037846607394945630702036641828116773958323497421763552853762608691758974524292789062500000000,1.0,0.7499999999999999,0.7499999999999999
2008-07-15_22-01-49.dimacs,2008-07-17_18-26-45.dimacs,6354433496477767344404828241655430717128809859927507602715522437489031944431329895684737138350144922345299365723718750000000000,1.0,1.0,1.0
2008-07-17_18-26-45.dimacs,2008-07-19_09-27-19.dimacs,6354433496477767344404828241655430717128809859927507602715522437489031944431329895684737138350144922345299365723718750000000000,1.0,0.33333333333333337,0.33333333333333337
2008-07-19_09-27-19.dimacs,2008-07-19_22-57-00.dimacs,6354433496477767344404828241655430717128809859927507602715522437489031944431329895684737138350144922345299365723718750000000000,0.33333333333333337,1.0,0.33333333333333337
2008-07-19_22-57-00.dimacs,2008-07-27_12-10-07.dimacs,6354433496477767344404828241655430717128809859927507602715522437489031944431329895684737138350144922345299365723718750000000000,1.0,0.6000000000000001,0.6000000000000001
2008-07-27_12-10-07.dimacs,2008-07-28_00-01-16.dimacs,10590722494129612240674713736092384528548016433212512671192537395815053240718883159474561897250241537242165609539531250000000000,1.0,0.5018532194705634,0.5018532194705634
2008-07-28_00-01-16.dimacs,2008-08-05_13-10-34.dimacs,6172464506024682351879836667899186218673451792732463701364287045105861986516915003148909493714158469681385299218750000000000,0.00029248912773734674,0.03237952703928832,0.00029248912773734674
2008-08-05_13-10-34.dimacs,2008-08-09_16-15-14.dimacs,190628618464229078792132629536303365537945820454181106025875481219874223245623020049417887290265987522315769687500000000000000,1.0,1.0,1.0
2008-08-09_16-15-14.dimacs,2008-08-17_14-12-26.dimacs,190628618464229078792132629536303365537945820454181106025875481219874223245623020049417887290265987522315769687500000000000000,1.0,1.0,1.0
2008-08-17_14-12-26.dimacs,2008-08-17_14-17-48.dimacs,190628618464229078792132629536303365537945820454181106025875481219874223245623020049417887290265987522315769687500000000000000,1.0,1.0,1.0
2008-08-17_14-17-48.dimacs,2008-08-19_11-28-52.dimacs,190628618464229078792132629536303365537945820454181106025875481219874223245623020049417887290265987522315769687500000000000000,1.0,1.0,1.0
2008-08-19_11-28-52.dimacs,2008-08-28_22-42-52.dimacs,127068336215190767992806218762408355530007218522728753964202773003049198440698291159214206138737340216177521562500000000000000,0.6665753402552974,0.6665753402552974,0.6665753402552974
2008-08-28_22-42-52.dimacs,2008-08-29_08-37-07.dimacs,63542872821409692930710876512101121845981940151393702008625160406624741081874340016472629096755329174105256562500000000000000,0.3333333333333333,0.8571437811876705,0.3333333333333333
2008-08-29_08-37-07.dimacs,2008-09-13_14-59-38.dimacs,319144670115931735122943099483167330997469767870315570835048886286351692523246363986161652657920844456375937500000000000000,0.0043050126181404325,0.011032208977935581,0.0043050126181404325
2008-09-13_14-59-38.dimacs,2008-09-16_19-35-42.dimacs,28928446764761352450339417040508707726966052752015041282818339278783556864808285360860583825981192866471041875000000000000000,1.0,0.0952381832424445,0.0952381832424445
2008-09-16_19-35-42.dimacs,2008-09-22_21-34-24.dimacs,303748410352591693987930042659977240815733986388284956881938210861820036987249071272197134663606316386143376875000000000000000,1.0,0.33333333333333337,0.33333333333333337
2008-09-22_21-34-24.dimacs,2008-09-25_10-48-06.dimacs,911245231057775081963790127979931722447201959164854870645814632585460110961747213816591403990818949158430130625000000000000000,1.0,0.3739143764473686,0.3739143764473686
2008-09-25_10-48-06.dimacs,2008-09-27_14-01-22.dimacs,2437042511485353463340032969289061826583188088659168550922011769902483294211291388880870383690911730557726658125000000000000000,1.0,0.2,0.2
2008-09-27_14-01-22.dimacs,2008-09-28_13-50-57.dimacs,12185212557426767316700164846445309132915940443295842754610058849512416471056456944404351918454558652788633290625000000000000000,1.0,0.7142857142857143,0.7142857142857143
2008-09-28_13-50-57.dimacs,2008-10-12_11-20-08.dimacs,17059297580397474243380230785023432786082316620614179856454082389317383059479039722166092685836382113904086606875000000000000000,1.0,0.5000009581310284,0.5000009581310284
2008-10-12_11-20-08.dimacs,2008-10-15_14-50-14.dimacs,23111078966268596782873996578558374822340599577520178986637066014280852914358571024590253090820595697231062752410000000000000000,0.6773761681638311,0.5675827268623614,0.5675827268623614
2008-10-15_14-50-14.dimacs,2008-10-20_08-43-10.dimacs,40718432525296042833296434172325031043182631211927409542991977658232492859031843734022016527178178025709746697587500000000000000,1.0,0.3333333333333333,0.3333333333333333
2008-10-20_08-43-10.dimacs,2008-10-21_17-14-26.dimacs,61394113290235506668453721563022261848817046194841210921401334059704473882360552534095498801476062469552433196762500000000000000,0.5025906735816745,1.0,0.5025906735816745
2008-10-21_17-14-26.dimacs,2008-10-24_10-49-49.dimacs,40927744115633285377692853510857189933381248968252153542738463566198500241271026439185927981623389891644203208937500000000000000,0.6666395509639632,0.6666395509639632,0.6666395509639632
2008-10-24_10-49-49.dimacs,2008-10-24_22-43-27.dimacs,31627270482848594344354947471859953073633023797342441989812808454999274424246345244837075140154335211587617101362500000000000000,0.5151515151515151,0.1317829457364341,0.1317829457364341
